datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr
2/1/2025 4:00:00 AM,1/31/2025 11:00:00 PM,2/1/2025 5:00:00 AM,2/1/2025 12:00:00 AM,35.60,6.68,83790.71900,465.45145,546.53475,231.21693,381.49540,22198.08,8781.84
2/1/2025 3:00:00 AM,1/31/2025 10:00:00 PM,2/1/2025 4:00:00 AM,1/31/2025 11:00:00 PM,11.98,5.12,87476.65500,137.66240,558.28329,229.23018,394.54063,7435.93,8181.59
2/1/2025 2:00:00 AM,1/31/2025 9:00:00 PM,2/1/2025 3:00:00 AM,1/31/2025 10:00:00 PM,16.14,4.24,90975.36700,1709.03958,557.92401,237.78392,389.82912,10064.79,8994.32
2/1/2025 1:00:00 AM,1/31/2025 8:00:00 PM,2/1/2025 2:00:00 AM,1/31/2025 9:00:00 PM,7.36,2.12,93586.02200,1583.80259,551.44557,376.96527,247.00273,4596.44,3063.29
2/1/2025 12:00:00 AM,1/31/2025 7:00:00 PM,2/1/2025 1:00:00 AM,1/31/2025 8:00:00 PM,8.82,4.94,95453.93400,541.53939,531.77346,385.75494,216.16864,5270.96,6589.66
1/31/2025 11:00:00 PM,1/31/2025 6:00:00 PM,2/1/2025 12:00:00 AM,1/31/2025 7:00:00 PM,13.38,4.54,97046.59000,1574.17714,558.93071,448.89246,183.65332,8432.37,24717.74
1/31/2025 10:00:00 PM,1/31/2025 5:00:00 PM,1/31/2025 11:00:00 PM,1/31/2025 6:00:00 PM,21.38,1.84,96638.53900,1577.14232,544.13263,386.50466,229.41086,13199.83,2580.96
1/31/2025 9:00:00 PM,1/31/2025 4:00:00 PM,1/31/2025 10:00:00 PM,1/31/2025 5:00:00 PM,5.89,2.11,95065.34900,865.24609,543.57028,387.87978,226.54052,3600.86,3129.74
1/31/2025 8:00:00 PM,1/31/2025 3:00:00 PM,1/31/2025 9:00:00 PM,1/31/2025 4:00:00 PM,3.99,2.23,94552.03100,2090.42870,395.10079,329.46351,116.84715,1780.64,3817.98
1/31/2025 7:00:00 PM,1/31/2025 2:00:00 PM,1/31/2025 8:00:00 PM,1/31/2025 3:00:00 PM,13.65,5.67,95353.55200,848.32188,378.35182,220.84295,205.78358,5802.59,6249.18
1/31/2025 6:00:00 PM,1/31/2025 1:00:00 PM,1/31/2025 7:00:00 PM,1/31/2025 2:00:00 PM,12.14,0.38,96615.70300,3154.69872,379.26590,206.80542,221.07573,5199.09,344.09
1/31/2025 5:00:00 PM,1/31/2025 12:00:00 PM,1/31/2025 6:00:00 PM,1/31/2025 1:00:00 PM,17.28,0.34,97930.63000,1636.81505,389.39846,212.65180,223.12510,7533.58,540.48
1/31/2025 4:00:00 PM,1/31/2025 11:00:00 AM,1/31/2025 5:00:00 PM,1/31/2025 12:00:00 PM,32.78,5.18,98596.93900,2820.98280,449.86418,157.82132,284.26484,14160.87,7694.20
1/31/2025 3:00:00 PM,1/31/2025 10:00:00 AM,1/31/2025 4:00:00 PM,1/31/2025 11:00:00 AM,16.50,0.37,99200.80300,1710.94743,455.53694,156.86209,291.49976,7441.07,365.50
1/31/2025 2:00:00 PM,1/31/2025 9:00:00 AM,1/31/2025 3:00:00 PM,1/31/2025 10:00:00 AM,4.51,0.00,99373.91000,568.04077,447.94222,286.49182,153.15784,1988.81,0.00
1/31/2025 1:00:00 PM,1/31/2025 8:00:00 AM,1/31/2025 2:00:00 PM,1/31/2025 9:00:00 AM,7.60,0.21,99030.69400,1209.81240,637.25537,292.05510,325.24257,4688.76,485.20
1/31/2025 12:00:00 PM,1/31/2025 7:00:00 AM,1/31/2025 1:00:00 PM,1/31/2025 8:00:00 AM,19.68,0.00,97596.32400,138.07502,611.08359,361.01705,226.31237,11557.32,0.00
1/31/2025 11:00:00 AM,1/31/2025 6:00:00 AM,1/31/2025 12:00:00 PM,1/31/2025 7:00:00 AM,17.12,1.96,93404.00400,2034.74215,537.16252,395.19892,216.40675,10458.52,2301.57
1/31/2025 10:00:00 AM,1/31/2025 5:00:00 AM,1/31/2025 11:00:00 AM,1/31/2025 6:00:00 AM,19.42,4.78,87219.78900,2218.39913,539.81716,306.76669,307.71562,11794.57,10329.52
1/31/2025 9:00:00 AM,1/31/2025 4:00:00 AM,1/31/2025 10:00:00 AM,1/31/2025 5:00:00 AM,34.84,3.94,83500.93000,4497.56657,550.19692,301.04181,324.12532,21370.77,5115.76
1/31/2025 8:00:00 AM,1/31/2025 3:00:00 AM,1/31/2025 9:00:00 AM,1/31/2025 4:00:00 AM,12.83,1.09,82199.25800,836.22283,386.72884,245.81055,194.03349,5665.05,1177.58
1/31/2025 7:00:00 AM,1/31/2025 2:00:00 AM,1/31/2025 8:00:00 AM,1/31/2025 3:00:00 AM,11.43,2.36,82374.00700,610.45382,374.28941,243.98621,181.28141,4895.94,2320.38
1/31/2025 6:00:00 AM,1/31/2025 1:00:00 AM,1/31/2025 7:00:00 AM,1/31/2025 2:00:00 AM,10.88,1.16,83396.47400,568.66992,390.33039,241.14296,202.19353,4809.83,1330.89
1/31/2025 5:00:00 AM,1/31/2025 12:00:00 AM,1/31/2025 6:00:00 AM,1/31/2025 1:00:00 AM,43.29,2.51,85330.91200,697.98648,367.18060,232.99891,183.82689,17838.52,2317.84
1/31/2025 4:00:00 AM,1/30/2025 11:00:00 PM,1/31/2025 5:00:00 AM,1/31/2025 12:00:00 AM,69.21,9.07,88362.52000,3717.34263,559.58332,273.54916,361.05374,43299.72,17325.71
1/31/2025 3:00:00 AM,1/30/2025 10:00:00 PM,1/31/2025 4:00:00 AM,1/30/2025 11:00:00 PM,37.98,1.02,92919.38700,1164.97661,537.31265,270.75457,338.48794,23093.80,2462.35
1/31/2025 2:00:00 AM,1/30/2025 9:00:00 PM,1/31/2025 3:00:00 AM,1/30/2025 10:00:00 PM,42.31,2.73,97401.82700,2399.83665,570.79036,261.68060,385.25190,27314.08,4247.56
1/31/2025 1:00:00 AM,1/30/2025 8:00:00 PM,1/31/2025 2:00:00 AM,1/30/2025 9:00:00 PM,71.54,4.87,100346.82400,4572.95681,597.27722,319.20685,293.46351,45205.51,10556.98
1/31/2025 12:00:00 AM,1/30/2025 7:00:00 PM,1/31/2025 1:00:00 AM,1/30/2025 8:00:00 PM,43.65,4.90,101853.86300,6935.60561,596.58207,337.56755,273.41984,27020.99,7540.46
1/30/2025 11:00:00 PM,1/30/2025 6:00:00 PM,1/31/2025 12:00:00 AM,1/30/2025 7:00:00 PM,28.96,0.00,102438.05700,5602.26412,620.63511,339.82777,299.70744,18485.54,0.00
1/30/2025 10:00:00 PM,1/30/2025 5:00:00 PM,1/30/2025 11:00:00 PM,1/30/2025 6:00:00 PM,49.57,0.00,100349.11100,6336.98931,597.18592,335.30424,275.53442,30903.86,0.00
1/30/2025 9:00:00 PM,1/30/2025 4:00:00 PM,1/30/2025 10:00:00 PM,1/30/2025 5:00:00 PM,40.41,7.05,96002.97800,2067.50893,541.61252,409.13344,202.74625,24533.13,8215.97
1/30/2025 8:00:00 PM,1/30/2025 3:00:00 PM,1/30/2025 9:00:00 PM,1/30/2025 4:00:00 PM,19.19,6.71,93129.00300,6461.59046,375.56225,267.25297,156.48582,8088.63,5468.15
1/30/2025 7:00:00 PM,1/30/2025 2:00:00 PM,1/30/2025 8:00:00 PM,1/30/2025 3:00:00 PM,24.22,2.81,91869.45500,7886.82564,387.29488,258.14921,178.44273,10643.19,2240.45
1/30/2025 6:00:00 PM,1/30/2025 1:00:00 PM,1/30/2025 7:00:00 PM,1/30/2025 2:00:00 PM,35.95,6.31,92053.61500,6071.79219,343.64862,178.00429,209.63567,14151.43,4458.77
1/30/2025 5:00:00 PM,1/30/2025 12:00:00 PM,1/30/2025 6:00:00 PM,1/30/2025 1:00:00 PM,14.19,5.24,93231.94100,363.14873,389.10635,240.90984,198.23693,6227.58,10017.14
1/30/2025 4:00:00 PM,1/30/2025 11:00:00 AM,1/30/2025 5:00:00 PM,1/30/2025 12:00:00 PM,15.75,2.13,95196.36700,957.85591,383.67271,232.06781,202.06857,6810.52,2338.58
1/30/2025 3:00:00 PM,1/30/2025 10:00:00 AM,1/30/2025 4:00:00 PM,1/30/2025 11:00:00 AM,128.74,2.71,98207.36200,4073.24726,373.86626,233.23421,190.23504,52126.40,2172.64
1/30/2025 2:00:00 PM,1/30/2025 9:00:00 AM,1/30/2025 3:00:00 PM,1/30/2025 10:00:00 AM,9.49,0.00,102432.27000,270.97840,372.53454,355.47289,67.76814,3990.96,0.00
1/30/2025 1:00:00 PM,1/30/2025 8:00:00 AM,1/30/2025 2:00:00 PM,1/30/2025 9:00:00 AM,18.66,0.00,107472.41400,21.95652,620.03764,392.94541,232.57197,11587.92,0.00
1/30/2025 12:00:00 PM,1/30/2025 7:00:00 AM,1/30/2025 1:00:00 PM,1/30/2025 8:00:00 AM,26.28,1.73,109188.27500,261.95794,605.07004,386.95030,223.00186,15997.67,2293.30
1/30/2025 11:00:00 AM,1/30/2025 6:00:00 AM,1/30/2025 12:00:00 PM,1/30/2025 7:00:00 AM,42.12,0.00,104282.78600,10429.75669,623.48302,309.74313,305.15057,26482.01,0.00
1/30/2025 10:00:00 AM,1/30/2025 5:00:00 AM,1/30/2025 11:00:00 AM,1/30/2025 6:00:00 AM,46.42,2.30,96659.00500,3524.30128,627.76761,203.47322,418.86058,28582.83,3553.49
1/30/2025 9:00:00 AM,1/30/2025 4:00:00 AM,1/30/2025 10:00:00 AM,1/30/2025 5:00:00 AM,66.50,1.61,91226.47500,652.19274,538.22646,272.27248,342.45626,41149.82,2665.75
1/30/2025 8:00:00 AM,1/30/2025 3:00:00 AM,1/30/2025 9:00:00 AM,1/30/2025 4:00:00 AM,20.99,4.71,88845.08000,1224.12863,390.97218,233.42464,212.67071,9370.70,6500.42
1/30/2025 7:00:00 AM,1/30/2025 2:00:00 AM,1/30/2025 8:00:00 AM,1/30/2025 3:00:00 AM,26.41,5.30,88127.37200,705.93973,382.69795,239.22257,196.47314,11734.56,8990.51
1/30/2025 6:00:00 AM,1/30/2025 1:00:00 AM,1/30/2025 7:00:00 AM,1/30/2025 2:00:00 AM,17.29,1.53,88179.99200,363.55389,370.24192,237.28270,183.45886,7274.16,2252.94
1/30/2025 5:00:00 AM,1/30/2025 12:00:00 AM,1/30/2025 6:00:00 AM,1/30/2025 1:00:00 AM,23.78,7.66,89165.59700,1097.57192,383.10457,240.33176,194.38229,10300.33,8442.34
1/30/2025 4:00:00 AM,1/29/2025 11:00:00 PM,1/30/2025 5:00:00 AM,1/30/2025 12:00:00 AM,24.53,1.10,91212.54500,2058.71696,507.87299,247.87564,326.27580,14208.80,1707.33
1/30/2025 3:00:00 AM,1/29/2025 10:00:00 PM,1/30/2025 4:00:00 AM,1/29/2025 11:00:00 PM,36.96,0.83,94614.94400,8698.80901,516.79060,246.65279,318.94299,20248.73,1170.07
1/30/2025 2:00:00 AM,1/29/2025 9:00:00 PM,1/30/2025 3:00:00 AM,1/29/2025 10:00:00 PM,23.61,3.04,98189.97800,3496.89029,614.82830,192.40403,407.26011,14115.75,5279.23
1/30/2025 1:00:00 AM,1/29/2025 8:00:00 PM,1/30/2025 2:00:00 AM,1/29/2025 9:00:00 PM,23.69,0.00,100511.13900,9307.97686,628.82706,308.47453,306.06033,14506.00,0.00
1/30/2025 12:00:00 AM,1/29/2025 7:00:00 PM,1/30/2025 1:00:00 AM,1/29/2025 8:00:00 PM,54.42,0.00,101416.91100,1818.68818,621.47320,309.97141,297.98231,33351.37,0.00
1/29/2025 11:00:00 PM,1/29/2025 6:00:00 PM,1/30/2025 12:00:00 AM,1/29/2025 7:00:00 PM,70.81,0.78,101101.63000,21146.83989,627.96231,318.99884,297.73864,44044.48,2025.68
1/29/2025 10:00:00 PM,1/29/2025 5:00:00 PM,1/29/2025 11:00:00 PM,1/29/2025 6:00:00 PM,80.67,0.00,97717.23300,40375.00422,601.43869,312.62017,273.94643,47782.87,0.00
1/29/2025 9:00:00 PM,1/29/2025 4:00:00 PM,1/29/2025 10:00:00 PM,1/29/2025 5:00:00 PM,14.25,1.34,93017.22300,2410.29137,526.07241,375.47025,218.07155,8620.25,1419.10
1/29/2025 8:00:00 PM,1/29/2025 3:00:00 PM,1/29/2025 9:00:00 PM,1/29/2025 4:00:00 PM,7.10,2.14,90264.63900,152.51610,407.22243,238.63081,216.68461,3223.04,2795.96
1/29/2025 7:00:00 PM,1/29/2025 2:00:00 PM,1/29/2025 8:00:00 PM,1/29/2025 3:00:00 PM,9.49,1.28,89549.69600,643.12146,408.88005,243.92019,216.18348,4372.65,1949.38
1/29/2025 6:00:00 PM,1/29/2025 1:00:00 PM,1/29/2025 7:00:00 PM,1/29/2025 2:00:00 PM,4.95,2.37,90006.59100,220.05316,383.41206,223.27445,208.68568,2137.87,3454.70
1/29/2025 5:00:00 PM,1/29/2025 12:00:00 PM,1/29/2025 6:00:00 PM,1/29/2025 1:00:00 PM,5.52,1.44,90917.96200,67.43887,388.66403,235.96760,202.58364,2424.77,1388.29
1/29/2025 4:00:00 PM,1/29/2025 11:00:00 AM,1/29/2025 5:00:00 PM,1/29/2025 12:00:00 PM,15.09,0.78,91752.60800,2825.26165,391.45937,229.49435,208.56751,6613.16,1015.76
1/29/2025 3:00:00 PM,1/29/2025 10:00:00 AM,1/29/2025 4:00:00 PM,1/29/2025 11:00:00 AM,14.68,0.96,93834.73000,114.27436,406.92600,211.98076,248.34773,6759.75,1160.11
1/29/2025 2:00:00 PM,1/29/2025 9:00:00 AM,1/29/2025 3:00:00 PM,1/29/2025 10:00:00 AM,13.68,2.99,97294.32000,301.42214,373.09852,233.37744,187.33401,5738.05,1923.93
1/29/2025 1:00:00 PM,1/29/2025 8:00:00 AM,1/29/2025 2:00:00 PM,1/29/2025 9:00:00 AM,25.77,0.00,101432.51400,122.29000,536.02399,440.65754,168.75585,15826.61,0.00
1/29/2025 12:00:00 PM,1/29/2025 7:00:00 AM,1/29/2025 1:00:00 PM,1/29/2025 8:00:00 AM,32.45,1.41,103303.34600,23313.93880,638.32129,287.18141,341.04764,20768.59,7434.61
1/29/2025 11:00:00 AM,1/29/2025 6:00:00 AM,1/29/2025 12:00:00 PM,1/29/2025 7:00:00 AM,34.04,0.96,99153.77500,7132.68617,633.83282,263.07196,357.92829,21801.88,1776.33
1/29/2025 10:00:00 AM,1/29/2025 5:00:00 AM,1/29/2025 11:00:00 AM,1/29/2025 6:00:00 AM,84.25,3.68,92325.25400,2456.06225,541.27279,232.82736,386.34970,51972.26,7431.03
1/29/2025 9:00:00 AM,1/29/2025 4:00:00 AM,1/29/2025 10:00:00 AM,1/29/2025 5:00:00 AM,33.95,4.09,88087.70800,1972.35656,565.08074,228.99283,393.43023,21416.80,7244.96
1/29/2025 8:00:00 AM,1/29/2025 3:00:00 AM,1/29/2025 9:00:00 AM,1/29/2025 4:00:00 AM,14.77,5.92,86468.86300,2865.60653,378.13574,216.82146,215.25224,6424.75,4480.27
1/29/2025 7:00:00 AM,1/29/2025 2:00:00 AM,1/29/2025 8:00:00 AM,1/29/2025 3:00:00 AM,28.89,4.38,86369.24900,3029.94736,392.21844,226.14136,221.33751,12695.12,4581.87
1/29/2025 6:00:00 AM,1/29/2025 1:00:00 AM,1/29/2025 7:00:00 AM,1/29/2025 2:00:00 AM,17.80,5.11,87309.26300,746.58094,384.20232,222.76029,215.55031,7812.58,4681.12
1/29/2025 5:00:00 AM,1/29/2025 12:00:00 AM,1/29/2025 6:00:00 AM,1/29/2025 1:00:00 AM,4.06,12.84,89142.38900,1886.28440,379.81637,221.04814,211.72756,1772.71,9775.09
1/29/2025 4:00:00 AM,1/28/2025 11:00:00 PM,1/29/2025 5:00:00 AM,1/29/2025 12:00:00 AM,13.47,4.21,92349.66400,1148.85303,508.25857,256.07536,319.85399,7758.59,6987.07
1/29/2025 3:00:00 AM,1/28/2025 10:00:00 PM,1/29/2025 4:00:00 AM,1/28/2025 11:00:00 PM,63.68,3.89,96330.27600,1489.39524,537.03089,251.27187,359.39928,39164.67,5855.90
1/29/2025 2:00:00 AM,1/28/2025 9:00:00 PM,1/29/2025 3:00:00 AM,1/28/2025 10:00:00 PM,33.62,4.40,100675.35800,1374.57793,616.15626,186.53553,431.58320,20644.76,10233.59
1/29/2025 1:00:00 AM,1/28/2025 8:00:00 PM,1/29/2025 2:00:00 AM,1/28/2025 9:00:00 PM,15.14,2.12,103434.53800,5741.06658,645.65793,330.07098,297.52854,9784.55,4276.79
1/29/2025 12:00:00 AM,1/28/2025 7:00:00 PM,1/29/2025 1:00:00 AM,1/28/2025 8:00:00 PM,3.95,0.00,104551.87000,128.48924,634.53787,353.76995,261.86054,2386.36,0.00
1/28/2025 11:00:00 PM,1/28/2025 6:00:00 PM,1/29/2025 12:00:00 AM,1/28/2025 7:00:00 PM,9.74,0.00,104175.93800,626.55460,653.92018,364.93244,271.62406,6183.39,0.00
1/28/2025 10:00:00 PM,1/28/2025 5:00:00 PM,1/28/2025 11:00:00 PM,1/28/2025 6:00:00 PM,23.68,0.00,100445.37300,2894.35867,636.02811,275.04592,341.79348,14281.24,0.00
1/28/2025 9:00:00 PM,1/28/2025 4:00:00 PM,1/28/2025 10:00:00 PM,1/28/2025 5:00:00 PM,5.58,0.00,95439.73000,905.42175,537.62895,358.09348,249.79994,3340.11,0.00
1/28/2025 8:00:00 PM,1/28/2025 3:00:00 PM,1/28/2025 9:00:00 PM,1/28/2025 4:00:00 PM,12.75,0.98,92546.33600,809.34304,374.41836,201.25520,221.76674,5365.14,880.54
1/28/2025 7:00:00 PM,1/28/2025 2:00:00 PM,1/28/2025 8:00:00 PM,1/28/2025 3:00:00 PM,7.66,0.00,92082.26400,1800.63924,374.23958,198.06934,224.57140,3242.72,0.00
1/28/2025 6:00:00 PM,1/28/2025 1:00:00 PM,1/28/2025 7:00:00 PM,1/28/2025 2:00:00 PM,12.36,2.90,93079.07900,8462.46549,392.83415,201.22635,242.61214,5478.14,2346.43
1/28/2025 5:00:00 PM,1/28/2025 12:00:00 PM,1/28/2025 6:00:00 PM,1/28/2025 1:00:00 PM,18.51,10.79,94763.13100,5626.32225,353.29091,181.50340,218.41533,7542.76,6842.33
1/28/2025 4:00:00 PM,1/28/2025 11:00:00 AM,1/28/2025 5:00:00 PM,1/28/2025 12:00:00 PM,14.96,9.58,96905.09900,1463.28429,399.54133,205.27607,246.98089,6869.75,13965.55
1/28/2025 3:00:00 PM,1/28/2025 10:00:00 AM,1/28/2025 4:00:00 PM,1/28/2025 11:00:00 AM,16.87,6.04,99700.09700,1121.44657,388.43969,203.51008,236.87351,7420.32,4680.82
1/28/2025 2:00:00 PM,1/28/2025 9:00:00 AM,1/28/2025 3:00:00 PM,1/28/2025 10:00:00 AM,10.55,6.97,102799.00000,21.06567,371.99487,272.20256,149.61621,4447.24,5140.39
1/28/2025 1:00:00 PM,1/28/2025 8:00:00 AM,1/28/2025 2:00:00 PM,1/28/2025 9:00:00 AM,29.53,1.24,106689.38900,2374.16969,645.04444,341.58973,285.49443,18535.76,2254.85
1/28/2025 12:00:00 PM,1/28/2025 7:00:00 AM,1/28/2025 1:00:00 PM,1/28/2025 8:00:00 AM,29.26,4.67,107877.85900,7452.88554,653.68079,314.11452,320.98238,18560.87,18038.94
1/28/2025 11:00:00 AM,1/28/2025 6:00:00 AM,1/28/2025 12:00:00 PM,1/28/2025 7:00:00 AM,33.59,0.00,103770.73900,5709.44474,628.69906,226.93288,378.69613,20951.02,0.00
1/28/2025 10:00:00 AM,1/28/2025 5:00:00 AM,1/28/2025 11:00:00 AM,1/28/2025 6:00:00 AM,18.29,5.32,96949.93300,1448.13272,556.11142,292.91392,342.97747,11571.73,7868.06
1/28/2025 9:00:00 AM,1/28/2025 4:00:00 AM,1/28/2025 10:00:00 AM,1/28/2025 5:00:00 AM,21.09,4.12,92600.06200,1058.82464,544.05943,292.37400,328.81242,13115.66,11089.09
1/28/2025 8:00:00 AM,1/28/2025 3:00:00 AM,1/28/2025 9:00:00 AM,1/28/2025 4:00:00 AM,15.43,5.01,90914.85700,98.96304,398.08707,298.60823,155.83623,7001.79,12765.28
1/28/2025 7:00:00 AM,1/28/2025 2:00:00 AM,1/28/2025 8:00:00 AM,1/28/2025 3:00:00 AM,3.52,10.17,91001.64100,232.15390,373.24988,289.20929,136.38404,1502.65,9720.14
1/28/2025 6:00:00 AM,1/28/2025 1:00:00 AM,1/28/2025 7:00:00 AM,1/28/2025 2:00:00 AM,6.22,2.25,91781.41400,331.51074,369.64133,283.68685,137.19376,2617.66,2184.12
1/28/2025 5:00:00 AM,1/28/2025 12:00:00 AM,1/28/2025 6:00:00 AM,1/28/2025 1:00:00 AM,3.01,10.58,93413.83300,1069.09200,378.32885,286.29140,143.92739,1256.50,9874.07
1/28/2025 4:00:00 AM,1/27/2025 11:00:00 PM,1/28/2025 5:00:00 AM,1/28/2025 12:00:00 AM,23.77,4.58,96110.81700,2831.66223,570.22611,324.64376,321.77582,15398.57,11189.93
1/28/2025 3:00:00 AM,1/27/2025 10:00:00 PM,1/28/2025 4:00:00 AM,1/27/2025 11:00:00 PM,20.32,4.59,100325.77100,1403.59986,563.04262,316.13612,321.60071,12923.20,8253.94
1/28/2025 2:00:00 AM,1/27/2025 9:00:00 PM,1/28/2025 3:00:00 AM,1/27/2025 10:00:00 PM,30.87,4.86,104682.27000,1746.87189,597.99118,240.75085,387.95768,19357.58,7227.49
1/28/2025 1:00:00 AM,1/27/2025 8:00:00 PM,1/28/2025 2:00:00 AM,1/27/2025 9:00:00 PM,41.23,4.53,107343.90100,5827.19870,653.25078,212.36341,424.03780,26138.09,6506.02
1/28/2025 12:00:00 AM,1/27/2025 7:00:00 PM,1/28/2025 1:00:00 AM,1/27/2025 8:00:00 PM,28.78,4.84,108523.83100,6392.87669,640.17704,214.01863,407.40061,17631.51,7699.08
1/27/2025 11:00:00 PM,1/27/2025 6:00:00 PM,1/28/2025 12:00:00 AM,1/27/2025 7:00:00 PM,23.61,4.26,108492.42600,4599.10815,639.93032,298.01362,323.19297,14614.32,6442.31
1/27/2025 10:00:00 PM,1/27/2025 5:00:00 PM,1/27/2025 11:00:00 PM,1/27/2025 6:00:00 PM,45.70,5.04,104809.79100,4312.88687,614.37898,256.27481,336.03717,27178.69,7631.96
1/27/2025 9:00:00 PM,1/27/2025 4:00:00 PM,1/27/2025 10:00:00 PM,1/27/2025 5:00:00 PM,8.24,1.04,99299.26900,1233.07216,553.62187,275.10818,344.44174,5113.95,1600.61
1/27/2025 8:00:00 PM,1/27/2025 3:00:00 PM,1/27/2025 9:00:00 PM,1/27/2025 4:00:00 PM,7.95,1.40,96163.89400,105.52497,419.47175,228.13253,225.96516,3609.57,1535.49
1/27/2025 7:00:00 PM,1/27/2025 2:00:00 PM,1/27/2025 8:00:00 PM,1/27/2025 3:00:00 PM,6.62,0.00,95439.76200,1046.38678,399.14765,187.58131,240.85732,2830.13,0.00
1/27/2025 6:00:00 PM,1/27/2025 1:00:00 PM,1/27/2025 7:00:00 PM,1/27/2025 2:00:00 PM,11.01,5.24,96480.22000,477.23060,406.22260,191.84379,255.77697,4919.82,7361.53
1/27/2025 5:00:00 PM,1/27/2025 12:00:00 PM,1/27/2025 6:00:00 PM,1/27/2025 1:00:00 PM,11.26,6.15,98128.32400,820.59709,400.65652,189.49986,250.64860,4945.95,6192.57
1/27/2025 4:00:00 PM,1/27/2025 11:00:00 AM,1/27/2025 5:00:00 PM,1/27/2025 12:00:00 PM,9.34,3.02,100552.38200,1208.44128,363.70679,216.76948,192.94475,3845.27,2172.66
1/27/2025 3:00:00 PM,1/27/2025 10:00:00 AM,1/27/2025 4:00:00 PM,1/27/2025 11:00:00 AM,13.48,1.64,104054.80900,846.44707,391.80080,251.45954,191.18027,5989.36,1509.98
1/27/2025 2:00:00 PM,1/27/2025 9:00:00 AM,1/27/2025 3:00:00 PM,1/27/2025 10:00:00 AM,30.47,2.70,108946.33300,636.17598,377.51977,240.72978,187.48888,13034.09,2835.92
1/27/2025 1:00:00 PM,1/27/2025 8:00:00 AM,1/27/2025 2:00:00 PM,1/27/2025 9:00:00 AM,65.83,1.60,114254.69300,3183.17094,634.24223,181.93956,433.12869,41137.23,1375.43
1/27/2025 12:00:00 PM,1/27/2025 7:00:00 AM,1/27/2025 1:00:00 PM,1/27/2025 8:00:00 AM,54.75,5.24,115326.49300,3406.39057,636.90418,272.47710,344.07992,33382.25,11368.55
1/27/2025 11:00:00 AM,1/27/2025 6:00:00 AM,1/27/2025 12:00:00 PM,1/27/2025 7:00:00 AM,32.19,0.00,110044.11800,18.93409,622.44689,259.38655,340.49770,19655.61,0.00
1/27/2025 10:00:00 AM,1/27/2025 5:00:00 AM,1/27/2025 11:00:00 AM,1/27/2025 6:00:00 AM,18.73,4.89,102633.86600,856.10485,629.89811,178.01939,447.43926,11714.16,8097.69
1/27/2025 9:00:00 AM,1/27/2025 4:00:00 AM,1/27/2025 10:00:00 AM,1/27/2025 5:00:00 AM,22.41,2.36,97649.19600,1375.42231,545.68834,227.42994,388.20781,13721.38,6455.37
1/27/2025 8:00:00 AM,1/27/2025 3:00:00 AM,1/27/2025 9:00:00 AM,1/27/2025 4:00:00 AM,23.63,2.55,95405.52200,1208.42271,372.68969,226.08327,200.81035,10064.38,3432.54
1/27/2025 7:00:00 AM,1/27/2025 2:00:00 AM,1/27/2025 8:00:00 AM,1/27/2025 3:00:00 AM,20.01,2.09,94537.88700,45.31834,401.22085,234.51845,225.39215,9203.36,4746.46
1/27/2025 6:00:00 AM,1/27/2025 1:00:00 AM,1/27/2025 7:00:00 AM,1/27/2025 2:00:00 AM,17.58,5.27,94551.67600,275.20176,392.31659,231.70190,218.33003,7908.89,7632.10
1/27/2025 5:00:00 AM,1/27/2025 12:00:00 AM,1/27/2025 6:00:00 AM,1/27/2025 1:00:00 AM,22.84,5.64,95405.16900,1200.62581,387.18054,231.20407,212.93584,10162.43,6547.20
1/27/2025 4:00:00 AM,1/26/2025 11:00:00 PM,1/27/2025 5:00:00 AM,1/27/2025 12:00:00 AM,36.25,4.76,97271.82500,976.73550,552.14584,311.16222,321.06371,22956.13,7548.41
1/27/2025 3:00:00 AM,1/26/2025 10:00:00 PM,1/27/2025 4:00:00 AM,1/26/2025 11:00:00 PM,31.95,4.55,100240.68100,884.47147,536.60558,298.59455,308.26072,19404.96,6034.06
1/27/2025 2:00:00 AM,1/26/2025 9:00:00 PM,1/27/2025 3:00:00 AM,1/26/2025 10:00:00 PM,29.78,0.68,102989.84300,1968.43869,561.95829,303.85067,338.64531,19061.12,1735.40
1/27/2025 1:00:00 AM,1/26/2025 8:00:00 PM,1/27/2025 2:00:00 AM,1/26/2025 9:00:00 PM,37.25,0.00,104936.67000,631.41577,539.38849,369.04273,247.05919,22927.08,0.00
1/27/2025 12:00:00 AM,1/26/2025 7:00:00 PM,1/27/2025 1:00:00 AM,1/26/2025 8:00:00 PM,88.92,0.00,105303.44000,8603.42247,616.65559,283.76750,334.77188,54816.31,0.00
1/26/2025 11:00:00 PM,1/26/2025 6:00:00 PM,1/27/2025 12:00:00 AM,1/26/2025 7:00:00 PM,16.34,0.00,104126.94200,10.50849,642.87015,289.81941,334.43353,10201.89,0.00
1/26/2025 10:00:00 PM,1/26/2025 5:00:00 PM,1/26/2025 11:00:00 PM,1/26/2025 6:00:00 PM,20.04,0.00,100210.83000,2617.68353,635.76073,207.40277,409.46175,12297.34,0.00
